,Component,Waiting,Interpolation,Sending
5796900,0.261,0.000,0.001,0.000
5799600,0.456,0.000,0.001,0.000
5802300,0.255,0.000,0.002,0.000
5805000,0.259,0.000,0.001,0.000
5807700,0.254,0.000,0.002,0.000
5810400,0.522,0.000,0.001,0.000
5813100,0.261,0.000,0.001,0.000
5815800,0.264,0.000,0.002,0.000
5818500,0.261,0.000,0.002,0.000
5821200,0.460,0.000,0.006,0.000
5823900,0.257,0.000,0.002,0.000
5826600,0.263,0.000,0.001,0.000
5829300,0.278,0.000,0.005,0.000
5832000,0.617,0.000,0.001,0.000
5834700,0.262,0.000,0.001,0.000
5837400,0.272,0.000,0.001,0.000
5840100,0.261,0.000,0.002,0.000
5842800,0.465,0.006,0.005,0.000
5845500,0.261,0.000,0.002,0.000
5848200,0.264,0.000,0.003,0.000
5850900,0.259,0.000,0.004,0.000
5853600,0.519,0.000,0.001,0.000
5856300,0.258,0.000,0.002,0.000
5859000,0.261,0.000,0.002,0.000
5861700,0.266,0.000,0.003,0.000
5864400,0.459,0.000,0.005,0.000
5867100,0.258,0.000,0.002,0.000
5869800,0.265,0.000,0.104,0.000
5872500,0.372,0.000,0.006,0.000
5875200,0.537,0.000,0.003,0.000
5877900,0.258,0.000,0.002,0.000
5880600,0.261,0.000,0.002,0.000
5883300,0.256,0.000,0.002,0.000
5886000,0.458,0.000,0.003,0.000
5888700,0.256,0.000,0.001,0.000
5891400,0.257,0.000,0.006,0.000
5894100,0.254,0.000,0.003,0.000
5896800,0.586,0.000,0.001,0.000
5899500,0.255,0.000,0.005,0.000
5902200,0.262,0.000,0.002,0.000
5904900,0.259,0.000,0.002,0.000
5907600,0.455,0.000,0.004,0.000
5910300,0.256,0.000,0.001,0.000
5913000,0.269,0.000,0.002,0.000
5915700,0.261,0.000,0.001,0.000
5918400,0.535,0.000,0.004,0.000
5921100,0.264,0.000,0.004,0.000
5923800,0.270,0.000,0.001,0.000
5926500,0.274,0.000,0.001,0.000
5929200,0.463,0.000,0.002,0.000
5931900,0.263,0.000,0.002,0.000
5934600,0.266,0.000,0.002,0.000
5937300,0.259,0.000,0.002,0.000
5940000,0.579,0.000,0.002,0.000
5942700,0.257,0.000,0.002,0.000
5945400,0.261,0.041,0.002,0.000
5948100,0.257,0.000,0.005,0.000
5950800,0.455,0.000,0.002,0.000
5953500,0.258,0.000,0.002,0.000
5956200,0.262,0.000,0.001,0.000
5958900,0.258,0.000,0.001,0.000
5961600,0.573,0.000,0.001,0.000
5964300,0.257,0.000,0.001,0.000
5967000,0.260,0.000,0.002,0.000
5969700,0.256,0.000,0.005,0.000
5972400,0.456,0.000,0.002,0.000
5975100,0.257,0.000,0.001,0.000
5977800,0.268,0.000,0.002,0.000
5980500,0.257,0.000,0.002,0.000
5983200,0.524,0.000,0.001,0.000
5985900,0.257,0.000,0.002,0.000
5988600,0.263,0.000,0.002,0.000
5991300,0.258,0.000,0.001,0.000
5994000,0.457,0.000,0.002,0.000
5996700,0.257,0.000,0.002,0.000
5999400,0.261,0.000,0.003,0.000
6002100,0.262,0.000,0.002,0.000
6004800,0.523,0.005,0.003,0.000
6007500,0.265,0.000,0.008,0.000
6010200,0.271,0.000,0.002,0.000
6012900,0.267,0.000,0.001,0.000
6015600,0.467,0.000,0.001,0.000
6018300,0.264,0.000,0.002,0.000
6021000,0.268,0.000,0.002,0.000
6023700,0.262,0.000,0.001,0.000
6026400,0.598,0.000,0.001,0.000
6029100,0.257,0.000,0.001,0.000
6031800,0.260,0.000,0.001,0.000
6034500,0.257,0.000,0.006,0.000
6037200,0.458,0.000,0.002,0.000
6039900,0.258,0.000,0.002,0.000
6042600,0.262,0.000,0.002,0.000
6045300,0.258,0.000,0.002,0.000
6048000,0.539,0.000,0.001,0.000
6050700,0.260,0.000,0.002,0.000
6053400,0.261,0.000,0.002,0.000
6056100,0.258,0.000,0.002,0.000
6058800,0.458,0.000,0.002,0.000
6061500,0.257,0.000,0.002,0.000
6064200,0.261,0.000,0.001,0.000
6066900,0.258,0.000,0.004,0.000
6069600,0.521,0.000,0.003,0.000
6072300,0.257,0.000,0.001,0.000
6075000,0.266,0.000,0.002,0.000
6077700,0.258,0.000,0.006,0.000
6080400,0.459,0.000,0.002,0.000
6083100,0.258,0.000,0.002,0.000
6085800,0.260,0.001,0.003,0.000
6088500,0.258,0.000,0.001,0.000
6091200,0.522,0.000,0.001,0.000
6093900,0.261,0.000,0.006,0.000
6096600,0.268,0.000,0.002,0.000
6099300,0.266,0.000,0.002,0.000
6102000,0.473,0.000,0.002,0.000
6104700,0.265,0.000,0.004,0.000
6107400,0.268,0.000,0.002,0.000
6110100,0.264,0.000,0.001,0.000
6112800,0.580,0.000,0.001,0.000
6115500,0.266,0.000,0.001,0.000
6118200,0.445,0.000,0.017,0.000
6120900,0.258,0.000,0.002,0.000
6123600,0.460,0.000,0.001,0.000
6126300,0.258,0.000,0.002,0.000
6129000,0.263,0.000,0.002,0.000
6131700,0.260,0.000,0.002,0.000
6134400,0.526,0.000,0.001,0.000
6137100,0.258,0.000,0.002,0.000
6139800,0.265,0.000,0.002,0.000
6142500,0.257,0.000,0.002,0.000
6145200,0.455,0.000,0.001,0.000
6147900,0.254,0.000,0.001,0.000
6150600,0.276,0.000,0.002,0.000
6153300,0.256,0.000,0.002,0.000
6156000,0.589,0.008,0.001,0.000
6158700,0.260,0.000,0.001,0.000
6161400,0.260,0.000,0.001,0.000
6164100,0.257,0.000,0.002,0.000
6166800,0.459,0.000,0.002,0.000
6169500,0.257,0.000,0.002,0.000
6172200,0.261,0.000,0.002,0.000
6174900,0.255,0.000,0.002,0.000
6177600,0.574,0.000,0.001,0.000
6180300,0.260,0.000,0.002,0.000
6183000,0.266,0.000,0.002,0.000
6185700,0.263,0.000,0.002,0.000
6188400,0.465,0.000,0.001,0.000
6191100,0.265,0.000,0.002,0.000
6193800,0.268,0.000,0.002,0.000
6196500,0.260,0.000,0.001,0.000
6199200,0.520,0.000,0.002,0.000
6201900,0.256,0.000,0.001,0.000
6204600,0.260,0.000,0.001,0.000
6207300,0.259,0.000,0.002,0.000
6210000,0.458,0.000,0.002,0.000
6212700,0.256,0.000,0.003,0.000
6215400,0.259,0.006,0.002,0.000
6218100,0.259,0.000,0.001,0.000
6220800,0.521,0.000,0.002,0.000
6223500,0.256,0.000,0.002,0.000
6226200,0.259,0.000,0.003,0.000
6228900,0.256,0.000,0.002,0.000
6231600,0.455,0.000,0.002,0.000
6234300,0.255,0.000,0.003,0.000
6237000,0.261,0.001,0.001,0.000
6239700,0.255,0.000,0.006,0.000
6242400,0.618,0.002,0.001,0.000
6245100,0.253,0.000,0.003,0.000
6247800,0.261,0.001,0.001,0.000
6250500,0.259,0.000,0.002,0.000
6253200,0.460,0.000,0.001,0.000
6255900,0.258,0.000,0.005,0.000
6258600,0.260,0.000,0.002,0.000
6261300,0.265,0.000,0.002,0.000
6264000,0.520,0.000,0.059,0.000
6266700,0.257,0.000,0.003,0.000
6269400,0.288,0.002,0.002,0.000
6272100,0.261,0.000,0.001,0.000
6274800,0.460,0.000,0.002,0.000
6277500,0.257,0.000,0.001,0.000
6280200,0.261,0.000,0.001,0.000
6282900,0.258,0.000,0.006,0.000
6285600,0.522,0.000,0.001,0.000
6288300,0.259,0.000,0.002,0.000
6291000,0.262,0.000,0.002,0.000
6293700,0.257,0.000,0.002,0.000
6296400,0.454,0.006,0.002,0.000
6299100,0.255,0.000,0.003,0.000
6301800,0.259,0.001,0.002,0.000
6304500,0.255,0.000,0.002,0.000
6307200,0.515,0.000,0.001,0.000
6309900,0.256,0.000,0.003,0.000
6312600,0.260,0.001,0.002,0.000
6315300,0.257,0.000,0.001,0.000
6318000,0.452,0.000,0.002,0.000
6320700,0.259,0.000,0.002,0.000
6323400,0.261,0.000,0.002,0.000
6326100,0.258,0.000,0.001,0.000
6328800,0.574,0.000,0.002,0.000
6331500,0.257,0.000,0.010,0.000
6334200,0.262,0.000,0.001,0.000
6336900,0.257,0.008,0.002,0.000
6339600,0.459,0.001,0.002,0.000
6342300,0.422,0.048,0.004,0.000
6345000,0.261,0.000,0.002,0.000
6347700,0.261,0.000,0.001,0.000
6350400,0.530,0.000,0.001,0.000
6353100,0.265,0.000,0.006,0.000
6355800,0.266,0.000,0.001,0.000
6358500,0.263,0.000,0.002,0.000
6361200,0.458,0.000,0.004,0.000
6363900,0.296,0.000,0.089,0.000
6366600,0.324,0.000,0.002,0.000
6369300,0.256,0.000,0.002,0.000
6372000,0.591,0.042,0.001,0.000
6374700,0.260,0.000,0.002,0.000
6377400,0.260,0.000,0.002,0.000
6380100,0.256,0.000,0.002,0.000
6382800,0.456,0.000,0.003,0.000
6385500,0.260,0.000,0.001,0.000
6388200,0.262,0.000,0.002,0.000
6390900,0.259,0.000,0.002,0.000
6393600,0.606,0.006,0.001,0.000
6396300,0.255,0.000,0.002,0.000
6399000,0.259,0.007,0.002,0.000
6401700,0.254,0.000,0.152,0.000
6404400,0.459,0.000,0.001,0.000
6407100,0.256,0.000,0.005,0.000
6409800,0.268,0.000,0.002,0.000
6412500,0.259,0.022,0.005,0.000
6415200,0.524,0.000,0.001,0.000
6417900,0.260,0.000,0.001,0.000
6420600,0.262,0.000,0.002,0.000
6423300,0.256,0.001,0.001,0.000
6426000,0.463,0.000,0.001,0.000
6428700,0.257,0.000,0.002,0.000
6431400,0.264,0.003,0.001,0.000
6434100,0.269,0.000,0.002,0.000
6436800,0.529,0.000,0.002,0.000
6439500,0.268,0.000,0.002,0.000
6442200,0.268,0.000,0.005,0.000
6444900,0.262,0.000,0.003,0.000
6447600,0.622,0.000,0.012,0.000
6450300,0.262,0.000,0.006,0.000
6453000,0.260,0.000,0.002,0.000
6455700,0.255,0.001,0.003,0.000
6458400,0.587,0.000,0.001,0.000
6461100,0.255,0.000,0.002,0.000
6463800,0.260,0.004,0.001,0.000
6466500,0.258,0.000,0.002,0.000
6469200,0.456,0.000,0.002,0.000
6471900,0.256,0.000,0.002,0.000
6474600,0.263,0.036,0.002,0.000
6477300,0.260,0.000,0.003,0.000
6480000,0.534,0.005,0.001,0.000
6482700,0.261,0.000,0.005,0.000
6485400,0.261,0.000,0.003,0.000
6488100,0.255,0.000,0.002,0.000
6490800,0.455,0.000,0.002,0.000
6493500,0.254,0.000,0.002,0.000
6496200,0.258,0.014,0.002,0.000
6498900,0.260,0.000,0.001,0.000
6501600,0.531,0.000,0.001,0.000
6504300,0.257,0.000,0.001,0.000
6507000,0.259,0.000,0.001,0.000
6509700,0.257,0.000,0.003,0.000
6512400,0.458,0.000,0.002,0.000
6515100,0.257,0.000,0.003,0.000
6517800,0.284,0.000,0.001,0.000
6520500,0.255,0.000,0.002,0.000
6523200,0.762,0.072,0.001,0.000
6525900,0.260,0.000,0.001,0.000
6528600,0.264,0.000,0.001,0.000
6531300,0.263,0.000,0.005,0.000
6534000,0.474,0.000,0.002,0.000
6536700,0.258,0.000,0.002,0.000
6539400,0.268,0.000,0.002,0.000
6542100,0.262,0.000,0.002,0.000
6544800,0.576,0.002,0.001,0.000
6547500,0.256,0.000,0.003,0.000
6550200,0.260,0.002,0.002,0.000
6552900,0.255,0.000,0.002,0.000
6555600,0.456,0.002,0.002,0.000
6558300,0.257,0.000,0.002,0.000
6561000,0.259,0.003,0.001,0.000
6563700,0.256,0.000,0.002,0.000
6566400,0.524,0.000,0.001,0.000
6569100,0.255,0.000,0.003,0.000
6571800,0.265,0.001,0.002,0.000
6574500,0.257,0.000,0.003,0.000
6577200,0.454,0.011,0.001,0.000
6579900,0.263,0.000,0.001,0.000
6582600,0.260,0.000,0.005,0.000
6585300,0.267,0.000,0.002,0.000
6588000,0.560,0.000,0.001,0.000
6590700,0.257,0.000,0.002,0.000
6593400,0.260,0.006,0.002,0.000
6596100,0.254,0.000,0.002,0.000
6598800,0.456,0.004,0.002,0.000
6601500,0.262,0.000,0.002,0.000
6604200,0.263,0.000,0.002,0.000
6606900,0.305,0.000,0.069,0.000
6609600,0.668,0.000,0.002,0.000
6612300,0.260,0.000,0.001,0.000
6615000,0.265,0.000,0.002,0.000
6617700,0.263,0.000,0.001,0.000
6620400,0.462,0.000,0.002,0.000
6623100,0.260,0.000,0.003,0.000
6625800,0.262,0.000,0.002,0.000
6628500,0.260,0.000,0.002,0.000
6631200,0.528,0.000,0.001,0.000
6633900,0.256,0.000,0.003,0.000
6636600,0.262,0.001,0.002,0.000
6639300,0.256,0.000,0.002,0.000
6642000,0.458,0.000,0.002,0.000
6644700,0.256,0.000,0.002,0.000
6647400,0.263,0.000,0.002,0.000
6650100,0.261,0.000,0.002,0.000
6652800,0.528,0.000,0.001,0.000
6655500,0.263,0.000,0.007,0.000
6658200,0.266,0.001,0.002,0.000
6660900,0.258,0.000,0.002,0.000
6663600,0.460,0.002,0.002,0.000
6666300,0.258,0.000,0.002,0.000
6669000,0.262,0.000,0.002,0.000
6671700,0.256,0.000,0.002,0.000
6674400,0.574,0.006,0.001,0.000
6677100,0.257,0.000,0.004,0.000
6679800,0.262,0.001,0.003,0.000
6682500,0.260,0.000,0.003,0.000
6685200,0.461,0.000,0.002,0.000
6687900,0.259,0.000,0.003,0.000
6690600,0.262,0.000,0.003,0.000
6693300,0.258,0.000,0.003,0.000
6696000,0.524,0.011,0.002,0.000
6698700,0.261,0.000,0.002,0.000
6701400,0.277,0.003,0.001,0.000
6704100,0.266,0.000,0.001,0.000
6706800,0.466,0.000,0.002,0.000
6709500,0.263,0.000,0.002,0.000
6712200,0.263,0.000,0.002,0.000
6714900,0.259,0.000,0.002,0.000
6717600,0.521,0.005,0.001,0.000
6720300,0.261,0.000,0.003,0.000
6723000,0.259,0.000,0.002,0.000
6725700,0.256,0.005,0.002,0.000
6728400,0.461,0.000,0.002,0.000
6731100,0.259,0.000,0.002,0.000
6733800,0.261,0.007,0.001,0.000
6736500,0.259,0.000,0.002,0.000
6739200,0.580,0.003,0.002,0.000
6741900,0.257,0.000,0.002,0.000
