,Component,Waiting,Interpolation,Sending
1368900,0.229,0.000,0.002,0.000

1371600,0.398,0.021,0.002,0.000

1374300,0.234,0.000,0.018,0.000

1377000,0.228,0.000,0.002,0.000

1379700,0.232,0.034,0.004,0.000

1382400,0.462,0.000,0.001,0.000

1385100,0.226,0.000,0.001,0.000

1387800,0.230,0.016,0.002,0.000

1390500,0.223,0.000,0.002,0.000

1393200,0.393,0.020,0.002,0.000

1395900,0.228,0.000,0.002,0.000

1398600,0.227,0.010,0.002,0.000

1401300,0.225,0.006,0.003,0.000

1404000,0.461,0.006,0.001,0.000

1406700,0.227,0.000,0.008,0.000

1409400,0.232,0.004,0.002,0.000

1412100,0.228,0.000,0.002,0.000

1414800,0.405,0.014,0.002,0.000

1417500,0.233,0.000,0.002,0.000

1420200,0.232,0.008,0.002,0.000

1422900,0.225,0.000,0.002,0.000

1425600,0.462,0.016,0.001,0.000

1428300,0.234,0.000,0.002,0.000

1431000,0.238,0.009,0.002,0.000

1433700,0.234,0.000,0.002,0.000

1436400,0.406,0.006,0.002,0.000

1439100,0.231,0.000,0.005,0.000

1441800,0.234,0.008,0.052,0.000

1444500,0.229,0.000,0.001,0.000

1447200,0.518,0.036,0.001,0.000

1449900,0.226,0.000,0.002,0.000

1452600,0.230,0.013,0.002,0.000

1455300,0.225,0.000,0.002,0.000

1458000,0.404,0.013,0.002,0.000

1460700,0.224,0.000,0.001,0.000

1463400,0.235,0.016,0.002,0.000

1466100,0.225,0.000,0.002,0.000

1468800,0.476,0.016,0.001,0.000

1471500,0.226,0.000,0.001,0.000

1474200,0.231,0.017,0.003,0.000

1476900,0.226,0.000,0.002,0.000

1479600,0.395,0.016,0.002,0.000

1482300,0.227,0.000,0.001,0.000

1485000,0.234,0.016,0.005,0.000

1487700,0.229,0.000,0.001,0.000

1490400,0.458,0.016,0.001,0.000

1493100,0.231,0.000,0.002,0.000

1495800,0.235,0.014,0.002,0.000

1498500,0.230,0.000,0.001,0.000

1501200,0.396,0.008,0.002,0.000

1503900,0.226,0.000,0.002,0.000

1506600,0.232,0.010,0.002,0.000

1509300,0.225,0.000,0.002,0.000

1512000,0.527,0.016,0.005,0.000

1514700,0.259,0.000,0.002,0.000

1517400,0.234,0.000,0.002,0.000

1520100,0.235,0.003,0.002,0.000

1522800,0.405,0.000,0.003,0.000

1525500,0.232,0.000,0.006,0.000

1528200,0.254,0.006,0.002,0.000

1530900,0.232,0.000,0.002,0.000

1533600,0.494,0.007,0.003,0.000

1536300,0.230,0.000,0.003,0.000

1539000,0.228,0.009,0.002,0.000

1541700,0.238,0.028,0.002,0.000

1544400,0.393,0.000,0.002,0.000

1547100,0.225,0.000,0.002,0.000

1549800,0.229,0.015,0.002,0.000

1552500,0.230,0.000,0.002,0.000

1555200,0.456,0.006,0.001,0.000

1557900,0.226,0.000,0.002,0.000

1560600,0.232,0.013,0.004,0.000

1563300,0.226,0.000,0.002,0.000

1566000,0.400,0.013,0.002,0.000

1568700,0.225,0.000,0.001,0.000

1571400,0.236,0.017,0.002,0.000

1574100,0.224,0.000,0.002,0.000

1576800,0.517,0.016,0.001,0.000

1579500,0.229,0.000,0.002,0.000

1582200,0.234,0.013,0.002,0.000

1584900,0.230,0.000,0.002,0.000

1587600,0.401,0.010,0.002,0.000

1590300,0.228,0.000,0.001,0.000

1593000,0.230,0.009,0.002,0.000

1595700,0.227,0.000,0.002,0.000

1598400,0.462,0.014,0.001,0.000

1601100,0.245,0.000,0.002,0.000

1603800,0.233,0.015,0.002,0.000

1606500,0.230,0.000,0.002,0.000

1609200,0.400,0.014,0.001,0.000

1611900,0.230,0.000,0.002,0.000

1614600,0.232,0.012,0.002,0.000

1617300,0.227,0.000,0.002,0.000

1620000,0.459,0.012,0.001,0.000

1622700,0.225,0.000,0.002,0.000

1625400,0.236,0.017,0.002,0.000

1628100,0.250,0.000,0.104,0.000

1630800,0.470,0.000,0.002,0.000

1633500,0.225,0.000,0.002,0.000

1636200,0.228,0.020,0.002,0.000

1638900,0.229,0.000,0.002,0.000

1641600,0.502,0.015,0.001,0.000

1644300,0.226,0.000,0.002,0.000

1647000,0.231,0.014,0.002,0.000

1649700,0.227,0.000,0.002,0.000

1652400,0.417,0.014,0.002,0.000

1655100,0.230,0.000,0.001,0.000

1657800,0.230,0.014,0.002,0.000

1660500,0.226,0.000,0.002,0.000

1663200,0.462,0.015,0.001,0.000

1665900,0.228,0.000,0.002,0.000

1668600,0.234,0.027,0.001,0.000

1671300,0.232,0.000,0.002,0.000

1674000,0.405,0.010,0.002,0.000

1676700,0.227,0.000,0.001,0.000

1679400,0.231,0.014,0.001,0.000

1682100,0.277,0.000,0.084,0.000

1684800,0.611,0.000,0.001,0.000

1687500,0.232,0.000,0.002,0.000

1690200,0.238,0.005,0.001,0.000

1692900,0.232,0.000,0.002,0.000

1695600,0.404,0.008,0.002,0.000

1698300,0.231,0.000,0.002,0.000

1701000,0.235,0.008,0.004,0.000

1703700,0.229,0.000,0.004,0.000

1706400,0.471,0.010,0.001,0.000

1709100,0.228,0.000,0.002,0.000

1711800,0.233,0.014,0.002,0.000

1714500,0.237,0.000,0.002,0.000

1717200,0.398,0.003,0.002,0.000

1719900,0.230,0.000,0.002,0.000

1722600,0.228,0.010,0.002,0.000

1725300,0.226,0.001,0.002,0.000

1728000,0.530,0.011,0.001,0.000

1730700,0.223,0.000,0.002,0.000

1733400,0.229,0.020,0.002,0.000

1736100,0.226,0.000,0.002,0.000

1738800,0.399,0.016,0.005,0.000

1741500,0.224,0.000,0.002,0.000

1744200,0.230,0.022,0.002,0.000

1746900,0.225,0.000,0.002,0.000

1749600,0.458,0.018,0.002,0.000

1752300,0.230,0.000,0.001,0.000

1755000,0.233,0.008,0.002,0.000

1757700,0.231,0.000,0.006,0.000

1760400,0.398,0.006,0.001,0.000

1763100,0.227,0.000,0.005,0.000

1765800,0.232,0.010,0.002,0.000

1768500,0.227,0.000,0.002,0.000

1771200,0.462,0.017,0.001,0.000

1773900,0.231,0.000,0.002,0.000

1776600,0.235,0.012,0.002,0.000

1779300,0.231,0.000,0.001,0.000

1782000,0.397,0.014,0.002,0.000

1784700,0.226,0.000,0.002,0.000

1787400,0.230,0.015,0.002,0.000

1790100,0.225,0.000,0.005,0.000

1792800,0.508,0.011,0.001,0.000

1795500,0.223,0.000,0.002,0.000

1798200,0.229,0.021,0.002,0.000

1800900,0.225,0.000,0.002,0.000

1803600,0.400,0.015,0.002,0.000

1806300,0.236,0.000,0.002,0.000

1809000,0.230,0.007,0.002,0.000

1811700,0.227,0.000,0.002,0.000

1814400,0.462,0.019,0.001,0.000

1817100,0.226,0.000,0.002,0.000

1819800,0.229,0.018,0.002,0.000

1822500,0.225,0.000,0.002,0.000

1825200,0.402,0.019,0.002,0.000

1827900,0.229,0.000,0.005,0.000

1830600,0.233,0.011,0.002,0.000

1833300,0.228,0.000,0.002,0.000

1836000,0.469,0.017,0.001,0.000

1838700,0.227,0.000,0.002,0.000

1841400,0.231,0.026,0.002,0.000

1844100,0.227,0.000,0.005,0.000

1846800,0.394,0.016,0.002,0.000

1849500,0.225,0.000,0.002,0.000

1852200,0.234,0.016,0.005,0.000

1854900,0.227,0.000,0.002,0.000

1857600,0.523,0.015,0.001,0.000

1860300,0.233,0.000,0.002,0.000

1863000,0.245,0.011,0.002,0.000

1865700,0.230,0.000,0.002,0.000

1868400,0.398,0.016,0.002,0.000

1871100,0.227,0.000,0.003,0.000

1873800,0.229,0.017,0.002,0.000

1876500,0.226,0.000,0.002,0.000

1879200,0.462,0.020,0.001,0.000

1881900,0.233,0.000,0.001,0.000

1884600,0.231,0.009,0.002,0.000

1887300,0.227,0.004,0.002,0.000

1890000,0.395,0.016,0.002,0.000

1892700,0.227,0.000,0.002,0.000

1895400,0.233,0.023,0.002,0.000

1898100,0.228,0.000,0.002,0.000

1900800,0.640,0.025,0.077,0.000

1903500,0.238,0.000,0.005,0.000

1906200,0.230,0.014,0.002,0.000

1908900,0.228,0.007,0.002,0.000

1911600,0.394,0.013,0.002,0.000

1914300,0.228,0.000,0.002,0.000

1917000,0.429,0.026,0.002,0.000

1919700,0.225,0.000,0.002,0.000

1922400,0.459,0.024,0.001,0.000

1925100,0.226,0.000,0.002,0.000

1927800,0.229,0.022,0.001,0.000

1930500,0.227,0.000,0.005,0.000

1933200,0.396,0.023,0.002,0.000

1935900,0.226,0.000,0.002,0.000

1938600,0.230,0.027,0.002,0.000

1941300,0.226,0.009,0.002,0.000

1944000,0.534,0.020,0.001,0.000

1946700,0.231,0.000,0.004,0.000

1949400,0.240,0.018,0.002,0.000

1952100,0.234,0.000,0.002,0.000

1954800,0.403,0.015,0.002,0.000

1957500,0.228,0.000,0.007,0.000

